card_id,set_id,set_position,card_stat_display,image_name,attribute,cost,description,description_eng,disposal,before_evolution_uid,evolution_uid,max_level,initial_level,skill_name,skill_name_eng,name,name_eng,rarity,strongest_level,skill_description,skill_description_eng,initial_attack_base,initial_defense_base,max_attack_base,max_defense_base,macarons,type,ringable,created_at
6409,6409,1,1,0fc318cbe5bf12f055405ea3219d17cb,SWEET,13,さすがに混んでましたね?、神社。初詣の人があんなにいっぱいいて…わたしたちも？　えへへ、そうでした。先輩とお参りできて、よかったですっ。,,5000,NULL,6410,40,1,最初が肝心ですからね,,[振袖16]小倉愛,,R,80,全タイプの攻援小DOWN,,728,672,2347,2167,NULL,NULL,NULL,2016-10-30 23-54-0
6410,6409,2,2,7849e79997595ae861636a1bd8fdb304,SWEET,13,晴れ着で初詣なんて、初めてで…一緒じゃなかったら、大変だったかも。でも、無事に戻ってこられましたし…次はこれですよ。…はい、羽根つきですっ！,,7500,6409,6411,40,1,最初が肝心ですからね,,[振袖16]小倉愛+,,R,80,全タイプの攻援小DOWN,,873,806,2817,2600,NULL,NULL,NULL,2016-10-30 23-54-0
6411,6409,3,3,83ccd43ec3deff0d133c8cdde6a4596e,SWEET,13,返し損ねたら、顔に墨って言いますけど…さすがに大変なので、それはなしで。でもでも、だからって手加減はなしですっ。では、行きますよぉ?　…そ?れっ！,,15000,6410,NULL,50,1,最初が肝心ですからね,,[手加減なし]小倉愛,,HR,80,全タイプの攻援小DOWN,,1092,1008,3519,3249,NULL,NULL,NULL,2016-10-30 23-54-0
7330,7330,1,1,c2c13442d61196022d9ba182f57b74e3,SWEET,10,今日の試合は、公式戦ではないですけれど、強豪と戦えるのは良い経験になりますね?自分の力がどれだけ通用するのか、力試しのつもりで、頑張ってきま?す！,,5000,NULL,7331,40,1,イメージトレーニング通りに?！,,[聖星戦]小倉愛,,R,80,SWEETタイプの攻守小UP,,660,540,2967,2427,NULL,NULL,NULL,2016-10-30 23-54-0
7331,7330,2,2,b0a7ae062ea5cf9291eb1e3683a2d363,SWEET,10,でも昇星の人って本当に強いんですよね?今まで１セットも取れたことがなくて…ああ、そんなことを考えてたら、なんだか緊張してきちゃいましたぁ。,,7500,7330,7332,40,1,イメージトレーニング通りに?！,,[聖星戦]小倉愛+,,R,80,SWEETタイプの攻守小UP,,792,648,3558,2911,NULL,NULL,NULL,2016-10-30 23-54-0
7332,7330,3,3,2eafff8888d898733f73405e8c8431c1,SWEET,10,イメージトレーニング？やってみます！こっちに打って…今がチャンスボール？じゃあ、スマッシュ！…こんな感じですかぁ？うんうん、頑張れそうな気がしてきました！,,15000,7331,NULL,50,1,イメージトレーニング通りに?！,,[イメージ通りに]小倉愛,,HR,80,SWEETタイプの攻守小UP,,990,810,4449,3640,NULL,NULL,NULL,2016-10-30 23-54-0
19,19,1,1,78c590b0e8da65a446a90914a8daee36,COOL,2,そこの貴様、所属学級と姓名を述べよ。自分は岩本樹。貴様と同じ二年生だ。なんだ？ジロジロと観察して…。この程度の装備が珍しいのか？素人め。,,150,NULL,20,20,1,なし,,岩本樹,,N,20,なし,,1300,1300,3300,3300,NULL,NULL,NULL,2016-10-30 23-54-0
20,19,2,2,1279cae7c9e1c1e38b6a86b362b824a1,COOL,2,○○○、貴様も作戦に参加するのか？購買のカレーパン争奪作戦、名付けて『第二次印度パン攻略作戦』に。いい度胸だ！それでこそ我が副官だ！,,225,19,21,20,1,なし,,岩本樹+,,N,20,なし,,1560,1560,3960,3960,NULL,NULL,NULL,2016-10-30 23-54-0
21,19,3,3,ea8b3c5c7e50a39f2cb6f7ffd3b66d3c,COOL,2,とうとうこの戦地に足を踏み入れたか…。ようこそ、このロクでもない地獄に！今日から貴様は我が副官ではない！戦友として、永遠の友として認めよう！！,,450,20,NULL,30,1,なし,,[全軍突撃]岩本樹,,HN,20,なし,,1950,1950,4950,4950,NULL,NULL,NULL,2016-10-30 23-54-0
2070,2070,1,1,cfa9a518a3887b00a7d6ab79ce30e6de,COOL,12,…次の小隊に経験者は？ なしか。それなら、誰かに入ってもらう方が…む、どうした？ 今自分は見ての通り、準備で忙しい。用件は速やかにせよ。,,10000,NULL,2071,50,1,今日はいいところを見せねばな,,[サバゲー]岩本樹,,HR,150,全タイプの攻援中UP,,660,660,2160,2160,NULL,NULL,NULL,2016-10-30 23-54-0
2071,2070,2,2,feb9a88338ed9f4af0818823862bfdc3,COOL,12,…手伝いを？ そうか、それは助かる。ならば、これと… そちらも持ってくれ。新兵に銃の扱い方を教えねばならん。正しい知識を持たないと怪我をするからな。,,15000,2070,2072,50,1,今日はいいところを見せねばな,,[サバゲー]岩本樹+,,HR,150,全タイプの攻援中UP,,792,792,2592,2592,NULL,NULL,NULL,2016-10-30 23-54-0
2072,2070,3,3,3271c95ab407942ced347c993bb058e4,COOL,12,…以上、銃の基本的な操作は今の通りだ。次は、実際に参加する場合の注意だが…途中ゴーグルは外すな。不意打ちされた時、目を怪我してしまうぞ。銃の構え方は…,,30000,2071,NULL,60,1,今日はいいところを見せねばな,,[新兵教練]岩本樹,,SR,150,全タイプの攻援中UP,,990,990,3240,3240,NULL,NULL,NULL,2016-10-30 23-54-0
4865,4865,1,1,4c4a300e53d0d6a43ab4a9b1e9969690,COOL,13,…そうか。それで、突入直前に襲撃に遭い、物資の奪取に失敗…　負傷者が出たか。損害、怪我の程度は？　…軽度か、よし。それならば問題ないな。作戦続行だ。,,10000,NULL,4866,50,1,今だ！一気に突入せよ！,,[農業体験]岩本樹,,HR,150,全タイプの守援中DOWN,,837,772,2566,2368,NULL,NULL,NULL,2016-10-30 23-54-0
4866,4865,2,2,3a4ff3c6f8b25f8b16405791d4ae9156,COOL,13,我々は、奴らを甘く見過ぎていたようだ。ここはやはり、万全の装備を整えねば。…さぁ、これを着用するのだ！　急げ！敵の反撃を防ぎ、必ずや任務を遂行するぞ！,,15000,4865,4867,50,1,今だ！一気に突入せよ！,,[農業体験]岩本樹+,,HR,150,全タイプの守援中DOWN,,1004,927,3079,2842,NULL,NULL,NULL,2016-10-30 23-54-0
4867,4865,3,3,966fd2d6d6973e0f5a4236ce25f74abc,COOL,13,しっ、静かに！　相手を刺激するなよ…まだだ、まだ慌てるな…　自分が援護する。貴様も、己を信じて任務を遂行するのだ。…よし、今だ！　速やかに物資を確保せよ！,,30000,4866,NULL,60,1,今だ！一気に突入せよ！,,[敵陣突貫]岩本樹,,SR,150,全タイプの守援中DOWN,,1255,1159,3847,3551,NULL,NULL,NULL,2016-10-30 23-54-0
5411,5411,1,1,abd51a0479ed2b274a4d89a91b0d9f12,COOL,14,本日はアンダーウォーターの訓練である。総員、装備の確認を…　なんだ？　スキューバダイビングの体験コース？　…人が盛り上がってるところに水をさすな。,,10000,NULL,5412,50,1,特殊任務だ、作戦開始！,,[海水浴15]岩本樹,,HR,150,副センバツ上位10人の攻援小UP,,288,312,1101,1193,NULL,NULL,NULL,2016-10-30 23-54-0
5412,5411,2,2,9e4af363dd180dcbc30f0b847346e6e4,COOL,14,それに、装備の入念な確認が必要なのは、間違いないぞ。命がかかっているからな。…まあ、機材が大丈夫なのかどうかは、インストラクター殿に任せるしかないが。,,15000,5411,5413,50,1,特殊任務だ、作戦開始！,,[海水浴15]岩本樹+,,HR,150,副センバツ上位10人の攻援小UP,,345,374,1321,1432,NULL,NULL,NULL,2016-10-30 23-54-0
5413,5411,3,3,5a62499449cbd0f01572a8b5304fcb9f,COOL,14,…はぁ。何事もそうだが、慣れないと、なかなかに苦労するものだな。だが…　海中の光景は、興味深いものだ。休憩後、もう一度潜るのが楽しみだな。,,30000,5412,NULL,60,1,特殊任務だ、作戦開始！,,[水練用意！]岩本樹,,SR,150,副センバツ上位10人の攻援小UP,,432,468,1651,1789,NULL,NULL,NULL,2016-10-30 23-54-0
6637,6637,1,1,b52c8ce34a1f3673500deba2de5609ab,COOL,14,…コスプレ？　何を勘違いしているのだ。これは、れっきとした寒冷地仕様の装備だ。通常のウェアではない、好きな格好で、というオーダーだったからな。適切だろう。,,10000,NULL,6638,50,1,雪崩に乗じ、奇襲をかけろ！,,[仮装スキー]岩本樹,,HR,150,全タイプの守援中DOWN,,1170,1080,3159,2916,NULL,NULL,NULL,2016-10-30 23-54-0
6638,6637,2,2,4b082cb5f7247296435aa2164eb87903,COOL,14,なかなかこの装備を活用できなかったが、今日の話を聞いて、これだ、と思ったのだ。あらゆる状況を想定し、訓練をせねばな。…スキー？　もちろん、その訓練もするぞ。,,15000,6637,6639,50,1,雪崩に乗じ、奇襲をかけろ！,,[仮装スキー]岩本樹+,,HR,150,全タイプの守援中DOWN,,1404,1296,3790,3499,NULL,NULL,NULL,2016-10-30 23-54-0
6639,6637,3,3,578c383cc17e09db08e0729d89c32bef,COOL,14,さあ、配置についたぞ。…準備はいいか？　…いい返事だ。命を賭した覚悟が見える。だが油断するな。この戦場で転倒すれば、一瞬で蜂の巣になると思え。では… 突撃！,,30000,6638,NULL,60,1,雪崩に乗じ、奇襲をかけろ！,,[雪国戦場]岩本樹,,SR,150,全タイプの守援中DOWN,,1755,1620,4736,4371,NULL,NULL,NULL,2016-10-30 23-54-0
22,22,1,1,937bb74bedfaec81f4039e651f0c95cb,COOL,3,お主、中々いい目をしておるな。乱世を生き延びる、知力と胆力の宿る目だ。それがしは前田彩賀。二年生だ。○○○殿、以後、お見知りおきを。,,150,NULL,23,20,1,なし,,前田彩賀,,N,20,なし,,921,998,2649,2870,NULL,NULL,NULL,2016-10-30 23-54-0
23,22,2,2,92760354f0d25141f7cd528a4d77156a,COOL,3,この国の歴史には、現代を生き抜くヒントがちりばめられているとは思わんか？それがしは乱世の偉大なる先人達から、知恵の数々を学ぼうとしているのだ。,,225,22,24,20,1,なし,,前田彩賀+,,N,20,なし,,1105,1198,3179,3444,NULL,NULL,NULL,2016-10-30 23-54-0
24,22,3,3,3901e8a19aab0bf923d078e24bdd2856,COOL,3,今度、それがしと城巡りをしてみないか？城はいいぞ。栄光と悲劇、嘘に真、あらゆる二面性が城から窺い知れるのだ。旅行になるが…宿泊部屋は一つで構わぬぞ。,,450,23,NULL,30,1,なし,,[妄想城主]前田彩賀,,HN,20,なし,,1382,1497,3974,4305,NULL,NULL,NULL,2016-10-30 23-54-0
412,412,1,1,8acf12ba83058f240bff02dc06e79286,COOL,5,○○○殿、遅いではないか！戦では迅速さが勝敗の分け目を決めるもの。以後は気を付けるよう心掛けよ！…わかったなら、行くとしようか。,,150,NULL,413,20,1,なし,,[冬休み]前田彩賀,,N,20,なし,,462,588,1617,2058,NULL,NULL,NULL,2016-10-30 23-54-0
413,412,2,2,bb5a040ccf4ed823dc628337346af621,COOL,5,この神社は、尊敬する武将ゆかりの地でな。この階段を同じように登ったと思うと、たぎる気持ちを抑えることができないのだ。この気持ちわかってくれるな？,,225,412,414,20,1,なし,,[冬休み]前田彩賀+,,N,20,なし,,554,705,1940,2469,NULL,NULL,NULL,2016-10-30 23-54-0
414,412,3,3,bb3c52fe863ac8129116f704ac447d4c,COOL,5,寒いのか？ だらしがないな。秀吉公は主君の草鞋を懐で温めたというが。手を貸せ。それがしが温めてやろう。どうした顔の方が赤いぞ。,,450,413,NULL,30,1,なし,,[年末時代劇]前田彩賀,,HN,20,なし,,693,882,2424,3085,NULL,NULL,NULL,2016-10-30 23-54-0
1562,1562,1,1,f6105aa695ecb9525817168eb43db0ed,COOL,11,…うむむ、悩む、これは悩むな…○○○殿、○○○殿はどう思う？こちらの鎧兜一式と、こちらの一式なら、どちらを着てみるとよいだろうか？,,5000,NULL,1563,40,1,今日のそれがしは、誰にも負けぬぞ！,,[戦国]前田彩賀,,R,80,COOLタイプの攻守小UP,,1456,1144,3696,2904,NULL,NULL,NULL,2016-10-30 23-54-0
1563,1562,2,2,dc85cf74ce55d6f8f71f3b0c02e52b1b,COOL,11,…よし、着てみたぞ。どうであろうか？我ながら、なかなか様になっているかと…ああ、こんな機会はなかなかないからな。これだけではやはり勿体無いな！,,7500,1562,1564,40,1,今日のそれがしは、誰にも負けぬぞ！,,[戦国]前田彩賀+,,R,80,COOLタイプの攻守小UP,,1747,1372,4435,3484,NULL,NULL,NULL,2016-10-30 23-54-0
1564,1562,3,3,4b805141c830cd85e2be8502cb8a0838,COOL,11,そんなわけで、ほら！ もう一式の方も、身に着けてみたのだ！ どうであろうか？さっきの？ それはすでに撮影を済ませた。集合写真は、これで写ろうということだ。,,15000,1563,NULL,50,1,今日のそれがしは、誰にも負けぬぞ！,,[我が世の春]前田彩賀,,HR,80,COOLタイプの攻守小UP,,2184,1716,5544,4356,NULL,NULL,NULL,2016-10-30 23-54-0
3580,3580,1,1,86d25d8c94debcba17c110609dd7e449,COOL,11,一、二… よし、これにて準備は万全、後はリレーの始まるのを待つのみよ。…うむ、そうだ。それがしもリレーにて、走者を務めることになっているのだ。,,5000,NULL,3581,40,1,さあ、疾風の如く！,,[体育祭14]前田彩賀,,R,80,COOLタイプの攻守小UP,,805,805,2467,2467,NULL,NULL,NULL,2016-10-30 23-54-0
3581,3580,2,2,2e19b645c5244742f5572ed51a7b7b71,COOL,11,ところで、以前から思っていたのだが…このバトン、色々使えないだろうか？水遁の術や、巻物の代わりに咥えたり…衛生面でやめておけ？ むむ、そうだな。,,7500,3580,3582,40,1,さあ、疾風の如く！,,[体育祭14]前田彩賀+,,R,80,COOLタイプの攻守小UP,,966,966,2961,2961,NULL,NULL,NULL,2016-10-30 23-54-0
3582,3580,3,3,0e599419f71d74d3cf9f093a9c62073e,COOL,11,…さて、ここまでは一進一退の攻防。気を抜けば即敗北に繋がるところか…なれば全力にて勤めを果たすとしよう！それがしの走り、とくと見とどけよ！,,15000,3581,NULL,50,1,さあ、疾風の如く！,,[いざ駆けん]前田彩賀,,HR,80,COOLタイプの攻守小UP,,1207,1207,3699,3699,NULL,NULL,NULL,2016-10-30 23-54-0
4983,4983,1,1,b619eca59d5171bcb494cddc2b6918d7,COOL,9,ほほう…　どの獣もいい目をしているな。感じるぞ、お主らからみなぎる闘志を…よし！　それがしの手でこの猛獣たちに、立派な芸を仕込んで見せようではないか。,,5000,NULL,4984,40,1,皆の力、今こそ見せつけるのだ！,,[サーカス体験]前田彩賀,,R,80,COOLの主センバツ全員&副センバツ1人の攻守小UP,,869,740,2664,2270,NULL,NULL,NULL,2016-10-30 23-54-0
4984,4983,2,2,a8b8091e2abf736c95d926ae489dfaa3,COOL,9,…危険だと？　なに、案ずることはない。基本的な調教は済んでいると聞いたぞ。それに…　動物を操る術を身につければ、いずれ戦に役立つ日も来ようというものだ。,,7500,4983,4985,40,1,皆の力、今こそ見せつけるのだ！,,[サーカス体験]前田彩賀+,,R,80,COOLの主センバツ全員&副センバツ1人の攻守小UP,,1043,888,3197,2724,NULL,NULL,NULL,2016-10-30 23-54-0
4985,4983,3,3,bfdeb007a20dd7cc701b03e9523cac0c,COOL,9,では、いざ参らん！　…お手！　お座り！待てぇい！　…よしよし、よくやったぞ。…なかなかいい調子だな。が、しかし…これではただの犬の躾ではなかろうか…？,,15000,4984,NULL,50,1,皆の力、今こそ見せつけるのだ！,,[必勝戦術？]前田彩賀,,HR,80,COOLの主センバツ全員&副センバツ1人の攻守小UP,,1304,1110,3995,3403,NULL,NULL,NULL,2016-10-30 23-54-0
5293,5293,1,1,fe8a161693bc3c2478e90c34c4850943,COOL,14,昨日の友は、今日の敵。おぬしとは、いずれ死合うさだめにあったということ…ただの球技大会で大袈裟？　いやいや、それほどの覚悟にて挑むということよ。,,10000,NULL,5294,50,1,百戦百勝の心構えで、いざ！,,[球技大会15]前田彩賀,,HR,150,全タイプの攻援中UP,,1080,1170,2916,3159,NULL,NULL,NULL,2016-10-30 23-54-0
5294,5293,2,2,07b775547e213bfd810f9d5948a15fdd,COOL,14,それがしの競技？　それがしが出るのは、ソフトボールだが。…それは女子のみ？…そういえば、そうであるな。それでは、直接対決はない、と。…そうであったか！,,15000,5293,5295,50,1,百戦百勝の心構えで、いざ！,,[球技大会15]前田彩賀+,,HR,150,全タイプの攻援中UP,,1296,1404,3499,3790,NULL,NULL,NULL,2016-10-30 23-54-0
